id,name,birth_date,popularity,character_ids,movie_ids
1733,Jordan Jones,1995-07-01,7.14474800014893,2858;1793;1609;595;2280;3082;369;1997;2828;3130;346;435;1090;2638;2508;3158;2869;589;1106;2424;1141;767;73;1088,90;291;367;551;786;899;977;1679;1794;1836;1908;1919;2013;2223;2682;2783;3194;3791;4323;4508;4788;5191;5552;6158
1734,Gloria Nelson,1946-12-17,5.193797842004729,1759;980;2966;336;1294;2457;2636;1841;3077;1624;458;3056;2462;2313;2731;1846;2443;2705;2891;2208;2514;2807;2839;437;939;2316,72;602;881;972;1101;1740;1766;2120;2290;2555;2860;3221;3598;4029;4092;4884;4969;5002;5031;5395;5441;5480;5484;6065;6137;6331
1735,Steven Rodriguez,1975-12-02,2.5123936289630855,2886;375;436;1872;2318;1723;1622;1646;2407;1831;2689;475;2507;703;2278;2838;148;776;126;640;1210;2555,251;519;529;726;791;1162;2089;2092;2193;3507;3629;3775;4057;4265;4488;5024;5106;5191;5561;5638;5718;5908
1736,Christopher Mckinney,2003-01-26,4.628801659540618,675;3005;2902;1141;1664;666;1319;1060;1970;2084;2644;2745;2059;684;2276;1998;212;2888;342;771;2672,151;233;269;328;387;1019;1103;1547;2134;2149;2704;2721;3536;3804;4947;5366;5573;5953;6052;6114;6383
1737,Olivia Walker,1951-03-09,9.362024987502185,2994;61;2534;2682;565;88;598;141;1941;1177;2678;171;1154;2218;1361;1646;2253,358;440;1288;1773;1937;2327;2404;2815;3063;3416;4545;4651;5244;5397;5738;6238;6323
1738,Nicholas Moyer,2003-01-15,9.27079593738647,2477;1382;453;2980;536;1019;1057;486;782;842;2070;596;918;492;515;2319;168;1370;1954;2201,815;1590;1922;2274;2395;2465;2469;2864;3360;3368;3538;4252;4757;5614;5618;5873;6028;6199;6279;6317
1739,Sean Ortega,2001-02-09,7.201302572800705,1211;2667;887;2653;1620;1089;2262;172;2671;576;2665;1293;2617;2021;1206;2143;2861;2606;1831;2255;1987;3204,215;277;589;838;1146;2013;2173;2343;3167;3331;3626;3885;4072;4451;4795;4929;5028;5455;5807;5864;6283;6461
1740,Jessica Brown,1951-05-01,8.523961747276905,2831;2622;1333;2531;685;385;2651;1300;2422;1034;1394;1469;2967;888;898;1400;1832;2398;1200;1332;1826;2706;2915;1185;3043;377;1216;3038;510,53;203;649;820;1021;1445;1768;2041;2195;2937;2986;2996;3209;3374;3376;3900;3960;4041;4336;4356;4426;4550;4580;4792;5509;5597;5719;5973;6076
1741,Diana Ramsey,1962-12-11,1.353392464238271,513;1845;2346;2494;518;2067;1108;1665;3004;2316;1207;1161;2519;95;375;181;2065;2545;3014,63;723;1257;1280;1467;1689;2015;2095;2278;2655;3420;3868;4521;4642;5139;5570;5839;5907;6431
1742,Margaret Murphy,1989-07-23,5.243784540525185,425;445;2835;3165;862;762;1834;2240;2777;2903;2212;2946;1499;2529;1597;1991;3151;643;1697;1923;714;2037;133,81;530;862;912;1517;1964;2584;2643;2725;2743;3099;3207;3465;3608;3927;3983;4151;4719;4862;4897;6107;6291;6489
1743,Victoria Miller,1951-01-20,8.294080158611418,829;148;715;71;196;2773;159;840;187;1669;2305;1618;1637;1972;2690;1019;2868;998;1168;2054;2159;1275;2837,336;449;1025;1865;1883;2244;2341;2438;2821;3026;3109;3479;3482;3524;3630;3848;4111;4310;4331;4919;5387;6184;6406
1744,Karla Willis,1959-03-28,0.09821186346471444,1305;923;1347;1147;271;1076;302;1903;1872;518;1018;1961,311;373;651;2020;2358;2471;4668;5352;5812;6078;6149;6280
1745,Mary Garcia,1997-04-24,4.163029430748953,647;2720;1960;957;961;1133;2543;2950;2340;2358;255;2848;2840;3076;1953;2793;3108;300;1117;3162;814;1505,109;212;227;599;600;621;822;879;1256;1728;1893;3190;3649;3684;3863;3978;4101;4610;4668;4784;5071;5195;5762
1746,Katherine Obrien,1982-08-30,1.5034907661746022,2706;2738;742;2111;1188;2817;1438;3039;1007;371;2716;3082;1012;232;418;752;2447;1606;1299;2759;152;517;2282,83;323;392;761;1087;1327;1600;1824;2001;2373;2715;2772;2933;3281;3310;3356;3596;4396;4811;5012;5565;6078;6327
1747,Joseph Schaefer,1970-03-17,0.670480131604545,128;901;1213;2615;3182;3172;18;1187;98;1486;1614;3147;2934;2189;2870;1245;0;443;1538;1740;1567,124;591;631;1298;1379;1844;1859;2024;2329;2532;2554;2781;3205;3554;3653;3879;4164;4689;4842;4868;5305
1748,Brian Massey,1987-11-27,9.769761339247406,1600;72;515;88;2918;1462;1575;427;216;2028;1481;589;1770;2784;807;1655;2423;1101;1398,343;474;539;937;1806;2528;2547;2855;3279;3532;3910;4711;4873;5478;5662;5784;5888;6159;6202
1749,Laura Wilson,1996-03-01,3.118405096342014,3047;1685;2394;1108;2778;1866;2475;231;536;3214;1516;2368;524;770;1127;2524,47;145;801;1076;1786;3967;4051;4200;4243;4624;4838;5419;5620;5657;5707;6361
1750,Kevin Fletcher,1985-04-05,1.876744270270141,2161;47;935;2098;13;968;1382;1934;1853;3183;1130;2280;3098;87;210;241;1994,768;930;1529;1693;1858;2457;2518;2597;3510;3702;3863;4025;4144;4179;4656;4660;4909
1751,James Garner,1967-10-22,6.940451718408454,587;1178;2935;335;1527;2696;913;3148;310;202;948;1435;1659;3187;874;846;2922;3186;80;1091;1090,550;626;1343;1439;1613;1774;1987;2781;2839;3277;3382;3904;3935;4156;4288;4746;5035;5529;5553;5702;6158
1752,Jessica Murray,2002-12-05,5.37731494446051,616;1921;1592;203;510;1450;1626;2040;2070;2349;1654;2060;2253;997;2570;2990;2911;2345;1029;1893;2868;1422;2288,137;290;687;1419;1466;1602;1627;1684;1689;1727;2093;2146;2645;2931;3151;3212;4117;4497;4772;5351;5487;5750;6328
1753,Teresa Li,1986-11-30,3.310351304316116,875;1138;1924;1458;1978;1490;2748;746;773;2362;1327;1999;1923;245;840;2746;434;1145;2665;2033;3172;1456;2170;2275;2358;2502;2990,116;163;178;666;741;1128;1318;1500;1504;1728;2045;2138;2596;3283;3368;3637;3769;3865;4081;4453;4620;4830;4933;5406;5417;5898;5967
1754,Jessica Odonnell,1958-11-15,0.6110778916606874,2941;3108;1881;584;3222;732;1811;2457;117;463;3102;3033;2031;2672;2795;1296;1400;2163,163;904;1664;1939;2791;2898;3044;3598;3726;4232;4609;5052;5370;5465;5479;5730;5745;5851
1755,Allison Bautista,1950-11-23,4.686941027228121,2077;2081;3182;2251;2899;1096;2185;376;291;1067;967;2275;1359;1713;1594;3091;2838;877;1005;1027;579;1866;2851;1104;2509;1111;1268,305;425;426;782;872;1075;1231;1444;1899;2010;2457;2649;2981;3032;3927;4142;4569;4751;4768;4771;5166;5347;5485;5703;5900;6160;6183
1756,Jason Johnson,1975-03-31,1.5645302136817574,214;181;1088;1509;2562;1324;1823;3142;3227;682;1435;532;1465;1754;2988;91;2068;33;23,175;492;615;674;826;1104;1175;1371;1384;1493;1599;1933;2067;3037;3212;3260;4921;5089;6472
1757,Dawn Cardenas,1967-08-02,3.504527929152811,642;1826;2166;584;15;108;1612;2705;338;979;1506;1859;2599;2388;2955;850;3138;1492;39;974;1042;1086;2960,557;721;769;1009;1388;1403;1626;1776;1907;2458;2535;3051;3155;3587;3665;3826;4149;4380;4634;4764;4773;5233;5964
1758,Vincent Hill,1997-07-03,5.591560891519723,541;785;647;2041;3028;133;275;1138;1159;1803;1968;208;1108;1142;1751;1777;2415;327;791;1568;1918,543;576;2410;2613;2764;2813;2834;2952;2955;3043;3524;3740;3860;3865;4869;5800;5887;6050;6116;6225;6273
1759,Jimmy Ritter,1962-01-30,2.2602951038597108,983;2082;781;1832;1372;2868;37;1114;3119;734;291;2219;3249;2254;3101;1665;2250;2747;1613;2881,57;81;187;258;655;1334;1391;1556;1834;1962;2361;2639;2795;3103;3687;4404;4944;5474;5777;6412
1760,Caitlyn Hansen,2002-12-06,6.2882175307072306,2916;324;2878;2863;1444;1695;540;29;58;1129;2427;2642;501;683;1120;1109;706;1281;1488;624;677;2199;2532;2629;371;411;3145;144;216,296;970;1335;1798;2063;2099;2396;2798;2803;2950;3593;3622;3778;3804;3862;4324;4727;4807;4835;5173;5179;5394;5443;5458;5595;5602;5989;6025;6034
1761,Erica Morales,1967-11-21,9.278794988441517,656;347;2779;398;1984;411;1339;2943;57;692;3026;180;2978;2291;330;828;979;597;1200;3220;2005;82;2181;1421;2287;1981;2693;3057,185;236;854;981;1199;1450;1586;1810;1863;1955;2282;2344;2757;3108;3294;3367;3386;3792;3873;4161;4448;4639;4934;5283;5407;5827;5926;6438
1762,Carolyn Porter,1950-03-21,2.74580614896026,1354;168;3004;2180;2396;20;136;1510;1676;3182;1201;866;311;1671;2128;2647;391;449;585;1989;2036;2308;2986;194;864;3047;3184;363;243;2314,423;489;887;1231;1266;1389;1407;1610;2096;2302;2959;3371;3753;3937;4004;4078;4223;4230;4250;4446;4454;4492;4592;5114;5202;5511;5529;5593;6038;6331
1763,Luis Singh,2001-01-28,8.2075443052881,581;380;189;2766;3078;2384;303;2752;1044;2479;2001;1770;1878;2751;2762;2985;1623;2979;96,99;464;493;853;1829;2190;2363;2721;2938;3601;3984;4418;4432;4556;4558;5045;5779;5966;6483
1764,Emily Torres,2006-05-19,8.680931584996404,119;594;1063;1406;2688;218;3238;1595;1817;2336;1095;2250;3083;1666;2832;10,446;551;1071;1593;2711;2826;3246;3476;3505;4956;5702;5864;5979;6241;6406;6470
1765,Margaret Edwards,1978-01-02,5.844683850506179,1555;1297;1571;393;2103;1074;160;1734;2467;1637;3077;3105;1;1495;940;2554;840;1434;1649;534;3024;810;1142;2842;1794;2105;3159;447;491;1137;1253;1846,69;642;684;981;1219;1550;1878;2105;2200;2557;2771;2775;2795;2999;3381;3612;3825;3903;3934;4243;4598;4741;4788;5024;5337;5380;5526;5607;5614;5708;5724;6264
1766,Nicole Harris,2002-06-03,3.05750320607981,2659;3187;45;3135;41;611;1708;2722;2939;1702;2473;64;414;1689;67;1613;2559;2060,20;314;470;907;929;1481;1638;1779;1809;3031;3600;3719;3767;3939;4175;4397;4985;5373
1767,Heather Shaffer,2005-02-16,6.245009360238077,1878;2078;2338;2610;1995;337;2161;2473;3040;3101;1474;1023;1625;2418;2468;446;1640;217;1194;1449;1823;1887,727;757;794;831;1201;1439;1701;1743;1824;1832;2069;2465;2556;3127;3137;3314;3933;4198;4335;5288;5806;6269
1768,Christopher Jackson,1945-04-03,4.032683591120535,474;972;2912;2345;187;2540;1224;2599;1369;1550;2929;3144;1459;2319;3152;1613;3079;559;1482;1584;2958;1415;719;1535;240;1769;2214;535;2612;27;138,63;218;283;348;950;1289;1571;1760;2052;2078;2266;2298;2528;2656;2782;3016;3684;3787;3910;3926;4122;4368;4730;4841;5120;5334;5396;6080;6373;6473;6489
1769,Kevin Stout,1991-10-28,2.54749384232702,2233;1424;1548;2180;2692;3126;408;55;2379;2758;2751;986;1409;2325;1318;2032;2346;2709;2369;2826;2579;2732;968;1750;2053;2428;175,378;662;680;770;843;906;982;1395;1731;1784;2241;2459;2988;3113;3889;4453;4497;4551;4960;5022;5450;5472;5684;5796;5837;5888;6029
1770,Elizabeth Castro,1956-04-11,5.410169932365369,2688;1718;2931;70;337;367;785;2165;2440;477;577;2218;1473;2483;2739;63;496;2835;1180;1786;2958,842;1162;1342;1396;2843;2847;2904;3093;3132;3319;3331;4479;4833;4974;5007;5094;5156;5484;5713;6257;6422
1771,Michael Gonzalez,1950-05-02,6.593675703003116,2030;946;660;1078;1815;2390;956;2346;2460;65;1212;1315;1616;208;1142;1650;2113;1893;3068;1146;2634;2799;210;612;1517;2215;27;856;2536;63;140;2620;3182,54;204;560;1073;1175;1265;1993;2185;2200;2324;2493;2507;2554;2825;2953;3023;3086;3516;3683;3865;4075;4101;4198;4253;4383;4479;4633;4748;4982;5550;5563;5917;6401;6458
1772,Suzanne Alvarado,2002-03-01,0.7747612590073882,1207;3150;91;1998;2068;951;1754;2691;1325;3087;413;1753;1869;2914;2436;2905;1099;2205;471;269;816;2001;2515;2546;2558;3128;1902;2650,84;201;478;743;755;1530;1645;1774;2045;2773;2854;3037;3052;3659;4046;4116;4322;4937;5150;5580;5663;5829;5901;5908;5909;5986;6271;6379
1773,Mike Patel,1971-03-04,1.5242180304956643,2456;741;1162;880;442;98;1217;1298;1753;2659;1108;1797;3200;493;2328,1740;1962;2022;2444;2858;3261;3421;3885;3948;4997;5237;5337;5532;6073;6333
1774,James Kirk,1994-04-11,7.30658078316163,357;1640;2974;952;1206;1503;2284;2096;2240;349;951;1978;3151;2309;1781;2496;1846;3095;1796;3069;1348;1470;1344;1479;341;490,155;693;882;1057;1090;1129;1247;1693;1711;2369;2454;2602;2782;3110;3500;3603;3964;4608;4876;5058;5270;5291;5736;5757;6052;6073
1775,Stacy Carter,1982-12-20,2.799855334932003,2108;220;3149;260;990;3020;2608;977;1289;1525;1876;1909;413;1090;1099;1672;2701;366;1470;1895;2399;902;1520;1769;2115;143;1602;1117;2723;432;2432,182;497;909;961;1062;1356;1763;1995;2039;2075;2124;2128;2379;2474;2475;2561;2712;2847;3461;3516;3543;3589;3833;3915;3951;4464;4648;4851;5238;5471;6065;6347
1776,Erica Walker,2000-05-22,2.62937617031185,1362;296;529;960;1277;1538;2540;2561;299;2103;1784;2772;2800;330;1306;1904;997;1084;1415;2529;1613;2995;202;699;1493;1779;2185;2539;2687;2654;2665,102;139;145;241;1099;1136;1752;1755;1900;2151;2575;2724;2729;2841;3434;3517;3846;3856;3901;4059;4852;5046;5115;5181;5293;5800;5854;5905;5925;6379;6382
1777,Joshua Contreras,1962-10-21,1.0232212488877834,3225;1049;2831;2932;2617;2724;713;776;1473;1771;347;1761;1926;2467;1689;1589;2677;1042;2666;1303;2194,320;610;861;876;1764;1779;2895;3359;3461;3499;3758;3949;3975;4051;4407;4848;4999;5228;5463;5731;6316
1778,Danny Neal,1959-01-27,7.968844810300901,1162;3186;485;3013;1680;2581;2781;27;50;1788;2780;3007;418;1559;3193,624;915;994;1819;2097;2216;2245;2798;2803;3042;3182;3214;4227;5769;5996
1779,Darius Wong,1958-11-13,5.873170617582658,1501;1085;801;956;1262;2056;1768;1906;2603;2698;1400;1458;2191;856;1129;1894;2062;3071,673;1552;2433;2455;2499;2615;3951;4436;4534;4549;5279;5289;5855;6125;6158;6162;6269;6294;6440
1780,Edward Oconnell,2002-07-12,7.660543425600715,1334;2385;963;1230;173;2136;155;899;1078;2033;1575;2616;2806;2755;671;346;1130;1375;947;2952,203;800;1532;1572;1880;2626;2816;3376;3401;3533;3924;4072;4102;4556;4724;5134;5707;5741;6138;6421
1781,Sara Perry,1981-09-06,3.301601899836637,1849;2619;2702;809;1706;1985;1052;1215;1673;1357;1644;1954;2468;1491;2566;2998;3184;353;1901;656;1322,316;1299;1310;1509;1638;2136;2468;2493;2561;3442;3483;3522;3599;4380;4528;4594;5074;5136;5352;5641;6192
1782,Mrs. Charlotte Stone MD,1983-05-02,7.719786826774494,761;998;803;2020;1018;1378;505;574;1858;749;332;978;676;2540;1923;2173;2691;2760;228;595;798,25;142;209;349;369;655;998;1476;1660;1963;2367;2928;3346;3609;3974;4009;4086;4558;5118;5167;5194
1783,Veronica Francis,1992-04-07,5.9216997477989795,542;2222;3132;1008;664;96;1086;1930;2637;351;1652;849;1003;1259;2995;280;1589;3015;3173;1145;1335;2415,543;777;1836;2001;2889;3724;3857;3976;4076;4675;4856;5200;5223;5258;5503;5582;5774;5970;5993;6164;6194;6345
1784,Helen Solis,1973-07-10,2.7723750447227715,2460;263;2296;1873;1615;884;1970;2381;2455;3246;3017;502;948;1367;3149;234;1023;1399;383;3245,299;502;788;1183;1626;2444;2601;2665;2676;2795;3216;3778;4301;4363;4616;5119;5225;5279;6057;6468
1785,Steven Giles,1965-12-16,8.072995821927899,1869;1778;590;228;551;2582;220;1988;416;1621;2752;1465;1412;971;610,177;340;380;498;544;828;955;1199;2380;2555;3638;3907;4824;5217;6090
1786,Angela Steele,1966-01-22,8.71336583911532,2843;2486;2614;533;279;289;688;1028;1561;1592;1882;3088;3150;164;342;1398;1800;2713;2845;1633;3046;1738;2525,27;259;832;1002;1431;1432;1494;1543;1617;1622;2125;2291;2782;2817;3296;3449;3504;3633;4109;4400;5054;5795;6361
1787,Victoria Wright,1980-10-19,6.684969135316442,2187;927;1326;118;1395;2130;2324;2532;1790;1916;804;2623;131;1915;1205;1035;590;1044;1115;1856;2504;1767,90;1054;1105;1873;2056;2154;2183;2211;2577;2595;2907;3159;3265;3518;3874;4314;4711;4895;5228;5705;5810;5899;6254
1788,Anne Lowery,1978-09-14,4.734068379499518,730;3172;2731;2986;1212;2795;888;2425;569;1800;443;2464;3187;407;432;1926;2100;3197,58;129;350;368;631;856;1049;2195;2400;3043;4229;4971;5074;5602;5605;6274;6302;6460
1789,Kimberly Garcia,2000-05-26,1.6809938850008532,467;313;1141;1359;878;2232;2542;828;1920;3100;3098;2866;858;1624;2020;1083;3022;3125;1369;1534;1823;1753;1748;2927;125,121;276;1561;1588;1982;2170;2212;2437;2595;2774;3226;3652;3827;3931;3987;4320;4597;4613;4820;4841;4881;5797;6252;6418;6488
1790,Michelle Robbins,1988-01-23,7.8336491608493795,1372;379;2116;2589;1457;1877;2037;1374;1619;3138;229;2595,1112;1912;3087;3154;3906;3968;3991;5274;5312;5523;5576;6372
1791,Samantha Walker,1962-06-27,9.890872256192822,2148;280;1808;2288;2746;3202;422;927;3225;41;2864;1255;1292;12;1635;326;742;843;1305;1706;2821;198;1387;378;1572;1498;2238;2290,63;505;717;787;850;1381;1451;1528;1851;1862;2256;2499;2503;2796;3020;3755;4270;4284;4353;4409;4567;4655;4821;5597;5771;6215;6321;6328
1792,Amy Montgomery,1978-01-01,0.9133826888760255,3229;990;1437;2711;2292;3196;2823;2526;647;1553;920;1631;2551;104;270;779;1703;2967;16;819;1751;2019,231;603;663;1312;1718;1847;2251;3607;3799;3920;4296;4400;4526;4643;4664;4736;4863;5500;5541;5663;5797;6288
1793,Amy Forbes,1945-09-04,8.033538283029474,1853;1216;126;1820;2351;1929;935;314;1186;422;856;1025;1183;2300;2885;401;2200,244;322;483;720;1257;2130;2452;2840;2958;3768;3827;4313;4333;4950;5030;5601;6316
1794,Kristin Brown,1967-10-29,1.4649165528515973,2478;1203;2495;41;2172;1386;104;455;1684;51;2772;625;741;296;670;3046;236;592;209;275;1256,201;228;429;437;1230;2055;2330;2859;3028;3254;3640;3796;3811;4209;4261;4601;4660;4711;6033;6042;6181
1795,Michael Brown,1968-04-15,1.6481838729578246,2566;2747;305;1302;829;310;879;1084;3204;91;215;1486;1954;2262;2631;45;643;1277;2269;149;2292;2519;807;924;2226,226;850;968;1581;1975;2364;2444;2472;3243;3722;4198;4379;4442;4485;4537;5090;5175;5260;5405;5564;5869;5901;6119;6134;6319
1796,Nathan Hudson,2005-03-07,8.74614089729241,53;3183;1802;2433;3229;1512;887;2501;3131;947;983;1537;2882;2649;548;559;2681;452;1614;3154;450;1301;315;2380;3102;645;831;582;704;1223;1364;2552,1;914;1173;1271;1385;1611;1983;2204;2296;2454;2458;2540;2740;3163;3327;3329;3628;3772;3930;4152;4231;4352;4670;4961;5063;5175;5198;5629;5646;5720;6198;6365
1797,Michelle Henry,1992-02-04,3.2333787588616767,651;487;3034;186;435;2653;1118;2640;1505;1759;992;2016;2555;1349;2662;2884;1916;220;41,144;535;891;1416;1453;1769;2479;3622;3914;3949;4308;4450;4526;4816;4997;5030;5355;5574;6010
1798,Brandi Foster,1989-03-17,8.959533420938406,1118;2719;3178;2040;2596;2535;3108;2795;152;792;2247;2565;698;1100;858;1304;2136;2307;2688;349;1285;870;66,619;847;913;1209;1760;2211;2293;2728;2816;3361;3564;3613;3805;3859;4286;5264;5384;5409;5466;5592;5729;6128;6479
1799,Joshua Leonard,1966-08-31,0.5218918723594335,2134;1;1239;1997;248;1963;2392;452;2344;2399;1325;1523;2383;258;790;1507;3195;1497;1553;2508;588;2708;1913;2610;405;55,765;923;1093;1201;1427;1676;1732;1922;2185;2192;2508;3004;3123;3285;3817;3914;4157;4381;4389;4519;4711;5003;5354;5915;6061;6477
1800,Robert Romero,1971-11-17,5.117052630129038,1761;2207;2736;892;1356;381;1462;2263;1077;1540;1692;3093;1903;2346;2452;2934;2286;773;2486;805;496,157;252;255;589;1109;1445;1603;1714;2011;2541;2563;2773;3056;3116;4049;4119;4948;5191;5436;5661;6074
1801,Joshua Maldonado,1965-07-27,4.396890210017989,434;2967;2038;3212;2907;1033;1671;1097;1565;835;2154;2729;710;3178;156;1527;1437,260;308;750;1850;2744;2936;3487;3858;3923;4745;4930;5006;5182;5528;5565;5766;6208
1802,Tricia Brown,1995-07-07,6.648422291255674,2310;3148;1732;1625;5;1741;727;861;1250;599;336;698;1953;977;1366;2377;1556;1266;3011;1028;1771,78;139;199;367;432;708;1026;1045;1095;1480;1906;2892;3065;3386;3443;3586;3921;4347;5049;6151;6254
1803,Bryan Madden,1985-12-11,3.270893641006821,2104;1446;1817;2349;2013;2262;1958;2737;189;3124;1003;2342;2796;130;2237;2805;1417;1532;2950;290;2948;1021;1435,120;134;326;384;745;1242;1675;1781;1882;2295;2462;2659;2728;3265;4018;4102;4825;4841;5497;5583;5962;6149;6207
1804,Jason Martin,1957-06-01,5.003751051426487,1532;1320;1868;3235;2172;3064;1627;975;1030;1833;359;1628;2341;2870;38;2452;50;1050;3030,678;1103;1183;1385;1702;1827;2090;2928;2936;3047;3760;3932;4033;4112;4634;4970;5548;5696;5972
1805,Kyle Blake,1956-05-17,1.172964963374502,980;2614;453;81;1139;1432;1860;2934;616;2412;2515;592;1050;1052;1977;2957;1606;2986,97;413;531;936;1080;1119;1182;1808;2406;2669;3606;3791;4774;4775;5363;5498;5776;5967
1806,Alyssa Mcfarland,1993-10-04,5.601451351735491,377;2211;2512;2292;2470;689;3145;354;469;501;2473;2850;2287;850;1833;266;2233;3105;3212;1192;1316;1930;2762;4;224;664;1534,309;775;818;1247;1277;1494;1839;1909;1924;1928;2678;2736;3107;3369;3508;3747;4018;4145;4624;4793;5265;5356;5476;5540;5574;6099;6220
1807,Brandon Shah,1983-03-26,3.773095516407461,674;2850;3170;1175;3164;684;2128;710;800;2546;860;101;483;764;2953;854;2424;230;2291;714;2139;1722;2309;2946,563;865;912;1085;1374;1494;1696;1958;1972;2212;2440;2809;2863;2902;3208;3370;4044;4200;4489;4729;4929;5793;5871;5962
1808,Melissa Ballard,1970-02-13,3.855298586655005,3035;1470;3181;702;2978;176;1844;1030;2244;1883;2328;825;1685;2365;410;1852;397;772;2585,389;401;914;1496;1814;1881;1956;2120;2466;2644;3054;3578;3823;3938;4037;4225;5345;5600;5657;6371
1809,Brenda Cooper,1950-09-11,4.744780015572282,919;2072;2128;733;2389;1905;2245;3021;129;617;2006;2296;1709;1446;3234;2213;3230;152;631;1574;1748;2538,62;69;763;1026;1264;1669;1712;1819;1875;1944;2138;3108;3491;3905;4627;4939;5079;5107;5174;5306;5332;6363
1810,Christopher Jordan,1961-04-27,3.117618325252043,1066;1779;2359;2530;642;2307;1882;1961;829;2094;2782;3140;1479;2582;812;2949;861,612;713;1728;1750;1949;2181;2590;2600;3367;4461;4561;4615;5292;5450;5662;5962;6126
1811,Mr. James Perez DVM,1987-04-01,5.2198570457825,2871;702;1000;930;1129;1832;2299;1202;2202;1851;2517;3171;780;2034;1373;2763;1623;1641;426;287;2191;2210;2316;3008;392;681;2930;3127;1346;2382;955;2304;2629,56;124;421;425;620;722;788;1089;1233;1659;1749;1844;1967;2612;2983;3178;3480;3483;3768;4208;4475;4478;4493;4595;4682;4725;5036;5067;5270;5882;6139;6330;6375
1812,Jesse Davis,1961-09-17,5.3068550734370685,2500;115;1576;2285;2545;691;810;1384;2428;3137;99;1168;1624;2066;707;1;1797;1455;1896;1979;1964;374;3079;1992;391;858;1121;2578,391;445;685;787;823;1023;1039;1113;1270;1370;1401;2022;2090;2616;2894;3248;3503;3906;3971;3980;4443;4679;5060;5365;5600;5669;5706;5911
